,artist,upload_time,num_countries
1876,Ayoub Anbaoui,2023-11-05 14:18:19.598429,1
1877,Ayoub Anbaoui,2023-11-06 10:43:30.354751,1
1878,Ayra Starr,2023-11-04 16:43:27.452336,1
1879,Ayra Starr,2023-11-05 14:18:19.598429,1
1880,Ayra Starr,2023-11-06 10:43:30.354751,1
1881,Azahriah,2023-11-04 16:43:27.452336,1
1882,Azahriah,2023-11-05 14:18:19.598429,1
1883,Azahriah,2023-11-06 10:43:30.354751,1
1884,Azevedo,2023-11-04 16:43:27.452336,1
1885,Azevedo,2023-11-05 14:18:19.598429,1
1886,Azevedo,2023-11-06 10:43:30.354751,1
1887,B Ray,2023-11-04 16:43:27.452336,1
1888,B Ray,2023-11-05 14:18:19.598429,1
1889,B Ray,2023-11-06 10:43:30.354751,1
1890,B.Baby,2023-11-04 16:43:27.452336,1
1891,B.Baby,2023-11-05 14:18:19.598429,1
1892,B.Baby,2023-11-06 10:43:30.354751,1
1893,BADMIXY,2023-11-04 16:43:27.452336,1
1894,BADMIXY,2023-11-05 14:18:19.598429,1
1895,BADMIXY,2023-11-06 10:43:30.354751,1
1896,BARBEL,2023-11-04 16:43:27.452336,1
1897,BARBEL,2023-11-05 14:18:19.598429,1
1898,BARBEL,2023-11-06 10:43:30.354751,1
1899,BE:FIRST,2023-11-04 16:43:27.452336,1
1900,BE:FIRST,2023-11-05 14:18:19.598429,1
1901,BE:FIRST,2023-11-06 10:43:30.354751,1
1902,BEHM,2023-11-04 16:43:27.452336,1
1903,BEHM,2023-11-05 14:18:19.598429,1
1904,BEHM,2023-11-06 10:43:30.354751,1
1905,BENT,2023-11-04 16:43:27.452336,1
1906,BENT,2023-11-05 14:18:19.598429,1
1907,BENT,2023-11-06 10:43:30.354751,1
1908,BESS,2023-11-04 16:43:27.452336,1
1909,BESS,2023-11-05 14:18:19.598429,1
1910,BESS,2023-11-06 10:43:30.354751,1
1911,BFL,2023-11-05 14:18:19.598429,1
1912,BFL,2023-11-06 10:43:30.354751,1
1913,BIA,2023-11-04 16:43:27.452336,1
1914,BIA,2023-11-05 14:18:19.598429,1
1915,BIA,2023-11-06 10:43:30.354751,1
1916,BK,2023-11-04 16:43:27.452336,1
1917,BLACKPINK,2023-11-04 16:43:27.452336,1
1918,BLACKPINK,2023-11-05 14:18:19.598429,1
1919,BLACKPINK,2023-11-06 10:43:30.354751,1
1920,BLESSED MANE,2023-11-05 14:18:19.598429,1
1921,BLESSED MANE,2023-11-06 10:43:30.354751,1
1922,BOBBEJAN,2023-11-05 14:18:19.598429,1
1923,BOBBEJAN,2023-11-06 10:43:30.354751,1
1924,BSW,2023-11-04 16:43:27.452336,1
1925,BSW,2023-11-05 14:18:19.598429,1
1926,BSW,2023-11-06 10:43:30.354751,1
1927,BTS,2023-11-06 10:43:30.354751,1
1928,BUCK-TICK,2023-11-04 16:43:27.452336,1
1929,BUMJIN,2023-11-04 16:43:27.452336,1
1930,BUMJIN,2023-11-05 14:18:19.598429,1
1931,BUMJIN,2023-11-06 10:43:30.354751,1
1932,Babblarna,2023-11-04 16:43:27.452336,1
1933,Babblarna,2023-11-05 14:18:19.598429,1
1934,Babblarna,2023-11-06 10:43:30.354751,1
1935,Baby Gang,2023-11-05 14:18:19.598429,1
1936,Baby Gang,2023-11-06 10:43:30.354751,1
1937,Baby J & Young Weapon,2023-11-04 16:43:27.452336,1
1938,Baby J & Young Weapon,2023-11-05 14:18:19.598429,1
1939,Baby J & Young Weapon,2023-11-06 10:43:30.354751,1
1940,Bahaa Sultan,2023-11-04 16:43:27.452336,1
1941,Bahaa Sultan,2023-11-05 14:18:19.598429,1
1942,Bahaa Sultan,2023-11-06 10:43:30.354751,1
1943,Bahd Man Niko,2023-11-04 16:43:27.452336,1
1944,Bahd Man Niko,2023-11-05 14:18:19.598429,1
1945,Bahd Man Niko,2023-11-06 10:43:30.354751,1
1946,Bahubhe,2023-11-05 14:18:19.598429,1
1947,Bahubhe,2023-11-06 10:43:30.354751,1
1948,Bakr,2023-11-04 16:43:27.452336,1
1949,Bakr,2023-11-05 14:18:19.598429,1
1950,Bakr,2023-11-06 10:43:30.354751,1
1951,Ballinciaga,2023-11-04 16:43:27.452336,1
1952,Ballinciaga,2023-11-05 14:18:19.598429,1
1953,Ballinciaga,2023-11-06 10:43:30.354751,1
1954,Baloosh,2023-11-04 16:43:27.452336,1
1955,Baloosh,2023-11-05 14:18:19.598429,1
1956,Baloosh,2023-11-06 10:43:30.354751,1
1957,Banda Encantu's,2023-11-04 16:43:27.452336,1
1958,Banda Encantu's,2023-11-05 14:18:19.598429,1
1959,Banda Encantu's,2023-11-06 10:43:30.354751,1
1960,Bando Boyz,2023-11-05 14:18:19.598429,1
1961,Bando Boyz,2023-11-06 10:43:30.354751,1
1962,Bandros,2023-11-05 14:18:19.598429,1
1963,Bandros,2023-11-06 10:43:30.354751,1
1964,Basement,2023-11-04 16:43:27.452336,1
1965,Basement,2023-11-05 14:18:19.598429,1
1966,Basement,2023-11-06 10:43:30.354751,1
1967,Bassie,2023-11-04 16:43:27.452336,1
1968,Bassie,2023-11-05 14:18:19.598429,1
1969,Bassie,2023-11-06 10:43:30.354751,1
1970,Basstripper,2023-11-04 16:43:27.452336,1
1971,Basstripper,2023-11-05 14:18:19.598429,1
1972,Basstripper,2023-11-06 10:43:30.354751,1
1973,Batas Senja,2023-11-05 14:18:19.598429,1
1974,Batas Senja,2023-11-06 10:43:30.354751,1
1975,Bausa,2023-11-04 16:43:27.452336,1
1976,Bausa,2023-11-05 14:18:19.598429,1
1977,Bausa,2023-11-06 10:43:30.354751,1
1978,Bayaan,2023-11-04 16:43:27.452336,1
1979,Bayaan,2023-11-05 14:18:19.598429,1
1980,Bayaan,2023-11-06 10:43:30.354751,1
1981,Beathoven,2023-11-04 16:43:27.452336,1
1982,Beathoven,2023-11-05 14:18:19.598429,1
1983,Beathoven,2023-11-06 10:43:30.354751,1
1984,Bebe Rexha,2023-11-04 16:43:27.452336,1
1985,Bebe Rexha,2023-11-05 14:18:19.598429,1
1986,Bebe Rexha,2023-11-06 10:43:30.354751,1
1987,Becky Hill,2023-11-04 16:43:27.452336,1
1988,Becky Hill,2023-11-05 14:18:19.598429,1
1989,Becky Hill,2023-11-06 10:43:30.354751,1
1990,Bee,2023-11-04 16:43:27.452336,1
1991,Bee,2023-11-05 14:18:19.598429,1
1992,Bee,2023-11-06 10:43:30.354751,1
1993,Benaia Barabi,2023-11-04 16:43:27.452336,1
1994,Benaia Barabi,2023-11-05 14:18:19.598429,1
1995,Benaia Barabi,2023-11-06 10:43:30.354751,1
1996,Bengü,2023-11-04 16:43:27.452336,1
1997,Bengü,2023-11-05 14:18:19.598429,1
1998,Bengü,2023-11-06 10:43:30.354751,1
1999,Benjamin Hav,2023-11-04 16:43:27.452336,1
2000,Benjamin Hav,2023-11-05 14:18:19.598429,1
2001,Benjamin Hav,2023-11-06 10:43:30.354751,1
2002,Benjie,2023-11-04 16:43:27.452336,1
2003,Benjie,2023-11-05 14:18:19.598429,1
2004,Benny Jamz,2023-11-04 16:43:27.452336,1
2005,Benny Jamz,2023-11-05 14:18:19.598429,1
2006,Benny Jamz,2023-11-06 10:43:30.354751,1
2007,Beretka Ádám,2023-11-04 16:43:27.452336,1
2008,Beretka Ádám,2023-11-05 14:18:19.598429,1
2009,Beretka Ádám,2023-11-06 10:43:30.354751,1
2010,Beton.Hofi,2023-11-04 16:43:27.452336,1
2011,Beton.Hofi,2023-11-05 14:18:19.598429,1
2012,Beton.Hofi,2023-11-06 10:43:30.354751,1
2013,BigXthaPlug,2023-11-04 16:43:27.452336,1
2014,Biggy See,2023-11-04 16:43:27.452336,1
2015,Biggy See,2023-11-05 14:18:19.598429,1
2016,Biggy See,2023-11-06 10:43:30.354751,1
2017,Bigoblin,2023-11-05 14:18:19.598429,1
2018,Bigoblin,2023-11-06 10:43:30.354751,1
2019,Bill Withers,2023-11-06 10:43:30.354751,1
2020,Bing Crosby,2023-11-04 16:43:27.452336,1
2021,Bing Crosby,2023-11-05 14:18:19.598429,1
2022,Bing Crosby,2023-11-06 10:43:30.354751,1
2023,Binz,2023-11-04 16:43:27.452336,1
2024,Binz,2023-11-05 14:18:19.598429,1
2025,Binz,2023-11-06 10:43:30.354751,1
2026,Bir,2023-11-04 16:43:27.452336,1
2027,Bir,2023-11-05 14:18:19.598429,1
2028,Bir,2023-11-06 10:43:30.354751,1
2029,Bird Thongchai,2023-11-04 16:43:27.452336,1
2030,Bird Thongchai,2023-11-05 14:18:19.598429,1
2031,Bird Thongchai,2023-11-06 10:43:30.354751,1
2032,Birsen Tezer,2023-11-04 16:43:27.452336,1
2033,Birsen Tezer,2023-11-05 14:18:19.598429,1
2034,Birsen Tezer,2023-11-06 10:43:30.354751,1
2035,Bispo,2023-11-04 16:43:27.452336,1
2036,Bispo,2023-11-05 14:18:19.598429,1
2037,Bispo,2023-11-06 10:43:30.354751,1
2038,Blacha 2115,2023-11-04 16:43:27.452336,1
2039,Blacha 2115,2023-11-05 14:18:19.598429,1
2040,Blacha 2115,2023-11-06 10:43:30.354751,1
2041,Blaqbonez,2023-11-04 16:43:27.452336,1
2042,Blaqbonez,2023-11-05 14:18:19.598429,1
2043,Blaqbonez,2023-11-06 10:43:30.354751,1
2044,Blasterjaxx,2023-11-04 16:43:27.452336,1
2045,Blasterjaxx,2023-11-05 14:18:19.598429,1
2046,Blasterjaxx,2023-11-06 10:43:30.354751,1
2047,Blessd,2023-11-04 16:43:27.452336,1
2048,Blessd,2023-11-05 14:18:19.598429,1
2049,Blessd,2023-11-06 10:43:30.354751,1
2050,Bloody Hawk,2023-11-04 16:43:27.452336,1
2051,Bloody Hawk,2023-11-05 14:18:19.598429,1
2052,Bloody Hawk,2023-11-06 10:43:30.354751,1
2053,Bnxn,2023-11-04 16:43:27.452336,1
2054,Bnxn,2023-11-05 14:18:19.598429,1
2055,Bnxn,2023-11-06 10:43:30.354751,1
2056,Bo9al,2023-11-04 16:43:27.452336,1
2057,Bo9al,2023-11-05 14:18:19.598429,1
2058,Bo9al,2023-11-06 10:43:30.354751,1
2059,Board-Man,2023-11-04 16:43:27.452336,1
2060,Board-Man,2023-11-05 14:18:19.598429,1
2061,Board-Man,2023-11-06 10:43:30.354751,1
2062,Boby,2023-11-04 16:43:27.452336,1
2063,Boby,2023-11-05 14:18:19.598429,1
2064,Boby,2023-11-06 10:43:30.354751,1
2065,Bogdan DLP,2023-11-04 16:43:27.452336,1
2066,Bogdan DLP,2023-11-05 14:18:19.598429,1
2067,Bogdan DLP,2023-11-06 10:43:30.354751,1
2068,Bolaget,2023-11-04 16:43:27.452336,1
2069,Bolaget,2023-11-05 14:18:19.598429,1
2070,Bolaget,2023-11-06 10:43:30.354751,1
2071,Bombay Bicycle Club,2023-11-05 14:18:19.598429,1
2072,Bombay Bicycle Club,2023-11-06 10:43:30.354751,1
2073,Bonapart,2023-11-04 16:43:27.452336,1
2074,Bonapart,2023-11-05 14:18:19.598429,1
2075,Bonapart,2023-11-06 10:43:30.354751,1
2076,Boro,2023-11-04 16:43:27.452336,1
2077,Boro,2023-11-05 14:18:19.598429,1
2078,Boro,2023-11-06 10:43:30.354751,1
2079,Borqy,2023-11-04 16:43:27.452336,1
2080,Borqy,2023-11-05 14:18:19.598429,1
2081,Borqy,2023-11-06 10:43:30.354751,1
2082,Bossikan,2023-11-04 16:43:27.452336,1
2083,Bossikan,2023-11-05 14:18:19.598429,1
2084,Bossikan,2023-11-06 10:43:30.354751,1
2085,Bousmaha Mohamed,2023-11-04 16:43:27.452336,1
2086,Bousmaha Mohamed,2023-11-05 14:18:19.598429,1
2087,Bousmaha Mohamed,2023-11-06 10:43:30.354751,1
2088,Brabas,2023-11-04 16:43:27.452336,1
2089,Brabas,2023-11-05 14:18:19.598429,1
2090,Brabas,2023-11-06 10:43:30.354751,1
2091,Branco,2023-11-04 16:43:27.452336,1
2092,Branco,2023-11-05 14:18:19.598429,1
2093,Branco,2023-11-06 10:43:30.354751,1
2094,Brasiliano,2023-11-04 16:43:27.452336,1
2095,Brasiliano,2023-11-05 14:18:19.598429,1
2096,Brasiliano,2023-11-06 10:43:30.354751,1
2097,Bresh,2023-11-04 16:43:27.452336,1
2098,Bresh,2023-11-05 14:18:19.598429,1
2099,Bresh,2023-11-06 10:43:30.354751,1
2100,Bruno X Spacc,2023-11-04 16:43:27.452336,1
2101,Bruno X Spacc,2023-11-05 14:18:19.598429,1
2102,Bruno X Spacc,2023-11-06 10:43:30.354751,1
2103,Brxn,2023-11-04 16:43:27.452336,1
2104,Brxn,2023-11-05 14:18:19.598429,1
2105,Brxn,2023-11-06 10:43:30.354751,1
2106,Bryartz,2023-11-04 16:43:27.452336,1
2107,Bryartz,2023-11-05 14:18:19.598429,1
2108,Bryartz,2023-11-06 10:43:30.354751,1
2109,Bubbi Morthens,2023-11-04 16:43:27.452336,1
2110,Bubbi Morthens,2023-11-05 14:18:19.598429,1
2111,Bubbi Morthens,2023-11-06 10:43:30.354751,1
2112,Bullet Train,2023-11-04 16:43:27.452336,1
2113,Bullet Train,2023-11-05 14:18:19.598429,1
2114,Bullet Train,2023-11-06 10:43:30.354751,1
2115,Bunny Johal,2023-11-04 16:43:27.452336,1
2116,Burak Bulut,2023-11-04 16:43:27.452336,1
2117,Burak Bulut,2023-11-05 14:18:19.598429,1
2118,Burak Bulut,2023-11-06 10:43:30.354751,1
2119,Buray,2023-11-04 16:43:27.452336,1
2120,Buray,2023-11-05 14:18:19.598429,1
2121,Buray,2023-11-06 10:43:30.354751,1
2122,Burcu Güneş,2023-11-04 16:43:27.452336,1
2123,Burcu Güneş,2023-11-05 14:18:19.598429,1
2124,Burcu Güneş,2023-11-06 10:43:30.354751,1
2125,Burhan G,2023-11-06 10:43:30.354751,1
2126,Bvcovia,2023-11-04 16:43:27.452336,1
2127,Bvcovia,2023-11-05 14:18:19.598429,1
2128,Bvcovia,2023-11-06 10:43:30.354751,1
2129,Bárbara Bandeira,2023-11-04 16:43:27.452336,1
2130,Bárbara Bandeira,2023-11-05 14:18:19.598429,1
2131,Bárbara Bandeira,2023-11-06 10:43:30.354751,1
2132,CALO,2023-11-04 16:43:27.452336,1
2133,CALO,2023-11-05 14:18:19.598429,1
2134,CALO,2023-11-06 10:43:30.354751,1
2135,CARLOS AZCUAGA,2023-11-04 16:43:27.452336,1
2136,CARLOS AZCUAGA,2023-11-05 14:18:19.598429,1
2137,CARLOS AZCUAGA,2023-11-06 10:43:30.354751,1
2138,CASISDEAD,2023-11-04 16:43:27.452336,1
2139,CASISDEAD,2023-11-05 14:18:19.598429,1
2140,CASISDEAD,2023-11-06 10:43:30.354751,1
2141,CDobleta,2023-11-04 16:43:27.452336,1
2142,CDobleta,2023-11-05 14:18:19.598429,1
2143,CDobleta,2023-11-06 10:43:30.354751,1
2144,CENSOR,2023-11-04 16:43:27.452336,1
2145,CENSOR,2023-11-05 14:18:19.598429,1
2146,CENSOR,2023-11-06 10:43:30.354751,1
2147,CHAILD,2023-11-04 16:43:27.452336,1
2148,CHO,2023-11-04 16:43:27.452336,1
2149,CHO,2023-11-05 14:18:19.598429,1
2150,CHO,2023-11-06 10:43:30.354751,1
2151,CK YG,2023-11-04 16:43:27.452336,1
2152,CK YG,2023-11-05 14:18:19.598429,1
2153,CK YG,2023-11-06 10:43:30.354751,1
2154,CL SANTOS,2023-11-04 16:43:27.452336,1
2155,CL SANTOS,2023-11-05 14:18:19.598429,1
2156,CL SANTOS,2023-11-06 10:43:30.354751,1
2157,CLUBB3RS,2023-11-04 16:43:27.452336,1
2158,CLUBB3RS,2023-11-05 14:18:19.598429,1
2159,CLUBB3RS,2023-11-06 10:43:30.354751,1
2160,CRIMASON,2023-11-04 16:43:27.452336,1
2161,CRIMASON,2023-11-05 14:18:19.598429,1
2162,CRIMASON,2023-11-06 10:43:30.354751,1
2163,Cadeautje voor jou,2023-11-04 16:43:27.452336,1
2164,Cairokee,2023-11-04 16:43:27.452336,1
2165,Cairokee,2023-11-05 14:18:19.598429,1
2166,Cairokee,2023-11-06 10:43:30.354751,1
2167,Calcutta ,2023-11-04 16:43:27.452336,1
2168,Calcutta ,2023-11-05 14:18:19.598429,1
2169,Calcutta ,2023-11-06 10:43:30.354751,1
2170,Calein,2023-11-04 16:43:27.452336,1
2171,Calein,2023-11-05 14:18:19.598429,1
2172,Calein,2023-11-06 10:43:30.354751,1
2173,Calema,2023-11-04 16:43:27.452336,1
2174,Calema,2023-11-05 14:18:19.598429,1
2175,Calema,2023-11-06 10:43:30.354751,1
2176,Campbell,2023-11-04 16:43:27.452336,1
2177,Canbay & Wolker,2023-11-04 16:43:27.452336,1
2178,Canbay & Wolker,2023-11-05 14:18:19.598429,1
2179,Canbay & Wolker,2023-11-06 10:43:30.354751,1
2180,Canozan,2023-11-04 16:43:27.452336,1
2181,Canserbero,2023-11-04 16:43:27.452336,1
2182,Canserbero,2023-11-05 14:18:19.598429,1
2183,Canserbero,2023-11-06 10:43:30.354751,1
2184,Caramella Girls,2023-11-04 16:43:27.452336,1
2185,Caramella Girls,2023-11-05 14:18:19.598429,1
2186,Caramella Girls,2023-11-06 10:43:30.354751,1
2187,Carlos Agassi,2023-11-04 16:43:27.452336,1
2188,Carlos Agassi,2023-11-05 14:18:19.598429,1
2189,Carlos Agassi,2023-11-06 10:43:30.354751,1
2190,Caroline Dubois,2023-11-04 16:43:27.452336,1
2191,Caroline Dubois,2023-11-05 14:18:19.598429,1
2192,Caroline Dubois,2023-11-06 10:43:30.354751,1
2193,Cean Jr.,2023-11-04 16:43:27.452336,1
2194,Cean Jr.,2023-11-05 14:18:19.598429,1
2195,Cean Jr.,2023-11-06 10:43:30.354751,1
2196,Ceylani Karaduman,2023-11-04 16:43:27.452336,1
2197,Ceylani Karaduman,2023-11-05 14:18:19.598429,1
2198,Ceylani Karaduman,2023-11-06 10:43:30.354751,1
2199,Cezinando,2023-11-06 10:43:30.354751,1
2200,Chamaquito,2023-11-04 16:43:27.452336,1
2201,Chamaquito,2023-11-05 14:18:19.598429,1
2202,Chamaquito,2023-11-06 10:43:30.354751,1
2203,Charlie Canta Cuentos,2023-11-04 16:43:27.452336,1
2204,Charlie Canta Cuentos,2023-11-05 14:18:19.598429,1
2205,Charlie Canta Cuentos,2023-11-06 10:43:30.354751,1
2206,Charlotte Plank,2023-11-04 16:43:27.452336,1
2207,Chasing Abbey,2023-11-04 16:43:27.452336,1
2208,Chasing Abbey,2023-11-05 14:18:19.598429,1
2209,Chasing Abbey,2023-11-06 10:43:30.354751,1
2210,Cheb Hichem TGV,2023-11-04 16:43:27.452336,1
2211,Cheb Hichem TGV,2023-11-05 14:18:19.598429,1
2212,Cheb Hichem TGV,2023-11-06 10:43:30.354751,1
2213,Cheb Zizou,2023-11-04 16:43:27.452336,1
2214,Cheb Zizou,2023-11-05 14:18:19.598429,1
2215,Cheb Zizou,2023-11-06 10:43:30.354751,1
2216,Cheba Warda,2023-11-04 16:43:27.452336,1
2217,Cheba Warda,2023-11-05 14:18:19.598429,1
2218,Cheba Warda,2023-11-06 10:43:30.354751,1
2219,Chivas,2023-11-04 16:43:27.452336,1
2220,Chivas,2023-11-05 14:18:19.598429,1
2221,Chivas,2023-11-06 10:43:30.354751,1
2222,Chris Abolade,2023-11-04 16:43:27.452336,1
2223,Chris Abolade,2023-11-05 14:18:19.598429,1
2224,Chris Abolade,2023-11-06 10:43:30.354751,1
2225,Chris Brown,2023-11-04 16:43:27.452336,1
2226,Chris Brown,2023-11-05 14:18:19.598429,1
2227,Chris Brown,2023-11-06 10:43:30.354751,1
2228,Chulumblum,2023-11-04 16:43:27.452336,1
2229,Chulumblum,2023-11-05 14:18:19.598429,1
2230,Chulumblum,2023-11-06 10:43:30.354751,1
2231,Cigarettes After Sex,2023-11-04 16:43:27.452336,1
2232,Cledos,2023-11-04 16:43:27.452336,1
2233,Cledos,2023-11-05 14:18:19.598429,1
2234,Cledos,2023-11-06 10:43:30.354751,1
2235,Clicherik & Mäx,2023-11-04 16:43:27.452336,1
2236,Clicherik & Mäx,2023-11-05 14:18:19.598429,1
2237,Cocktail,2023-11-04 16:43:27.452336,1
2238,Cocktail,2023-11-05 14:18:19.598429,1
2239,Cocktail,2023-11-06 10:43:30.354751,1
2240,Coez,2023-11-04 16:43:27.452336,1
2241,Coez,2023-11-05 14:18:19.598429,1
2242,Coez,2023-11-06 10:43:30.354751,1
2243,CoolKid,2023-11-04 16:43:27.452336,1
2244,CoolKid,2023-11-05 14:18:19.598429,1
2245,CoolKid,2023-11-06 10:43:30.354751,1
2246,Corrella,2023-11-04 16:43:27.452336,1
2247,Corrella,2023-11-05 14:18:19.598429,1
2248,Corrella,2023-11-06 10:43:30.354751,1
2249,Costel Biju,2023-11-04 16:43:27.452336,1
2250,Costel Biju,2023-11-05 14:18:19.598429,1
2251,Costel Biju,2023-11-06 10:43:30.354751,1
2252,Costi,2023-11-04 16:43:27.452336,1
2253,Costi,2023-11-05 14:18:19.598429,1
2254,Costi,2023-11-06 10:43:30.354751,1
2255,Crayon,2023-11-04 16:43:27.452336,1
2256,Crayon,2023-11-05 14:18:19.598429,1
2257,Crayon,2023-11-06 10:43:30.354751,1
2258,Creedence Clearwater Revival,2023-11-04 16:43:27.452336,1
2259,Creedence Clearwater Revival,2023-11-05 14:18:19.598429,1
2260,Creedence Clearwater Revival,2023-11-06 10:43:30.354751,1
2261,CreepySh0t,2023-11-04 16:43:27.452336,1
2262,CreepySh0t,2023-11-05 14:18:19.598429,1
2263,CreepySh0t,2023-11-06 10:43:30.354751,1
2264,Criminal XL,2023-11-05 14:18:19.598429,1
2265,Criminal XL,2023-11-06 10:43:30.354751,1
2266,Cris Mj,2023-11-04 16:43:27.452336,1
2267,Cris Mj,2023-11-05 14:18:19.598429,1
2268,Cris Mj,2023-11-06 10:43:30.354751,1
2269,Cristale,2023-11-04 16:43:27.452336,1
2270,Cristale,2023-11-05 14:18:19.598429,1
2271,Cristale,2023-11-06 10:43:30.354751,1
2272,Cunamata,2023-11-04 16:43:27.452336,1
2273,Cunamata,2023-11-05 14:18:19.598429,1
2274,Cunamata,2023-11-06 10:43:30.354751,1
2275,Cyrko,2023-11-04 16:43:27.452336,1
2276,Cyrko,2023-11-05 14:18:19.598429,1
2277,Cyrko,2023-11-06 10:43:30.354751,1
2278,D.A.M.A,2023-11-04 16:43:27.452336,1
2279,D.A.M.A,2023-11-05 14:18:19.598429,1
2280,D.A.M.A,2023-11-06 10:43:30.354751,1
2281,D1MA,2023-11-04 16:43:27.452336,1
2282,D1MA,2023-11-05 14:18:19.598429,1
2283,D1MA,2023-11-06 10:43:30.354751,1
2284,DEMI,2023-11-04 16:43:27.452336,1
2285,DEMI,2023-11-05 14:18:19.598429,1
2286,DEMI,2023-11-06 10:43:30.354751,1
2287,DENIS TEOFIKOV,2023-11-04 16:43:27.452336,1
2288,DENIS TEOFIKOV,2023-11-05 14:18:19.598429,1
2289,DENIS TEOFIKOV,2023-11-06 10:43:30.354751,1
2290,DENȲ,2023-11-04 16:43:27.452336,1
2291,DENȲ,2023-11-05 14:18:19.598429,1
2292,DENȲ,2023-11-06 10:43:30.354751,1
2293,DESH,2023-11-04 16:43:27.452336,1
2294,DESH,2023-11-05 14:18:19.598429,1
2295,DESH,2023-11-06 10:43:30.354751,1
2296,DIDIxDADA,2023-11-04 16:43:27.452336,1
2297,DIDIxDADA,2023-11-05 14:18:19.598429,1
2298,DIDIxDADA,2023-11-06 10:43:30.354751,1
2299,DJ Hamida,2023-11-04 16:43:27.452336,1
2300,DJ Hamida,2023-11-05 14:18:19.598429,1
2301,DJ Hamida,2023-11-06 10:43:30.354751,1
2302,DJ Haning,2023-11-04 16:43:27.452336,1
2303,DJ Haning,2023-11-05 14:18:19.598429,1
2304,DJ Haning,2023-11-06 10:43:30.354751,1
2305,DJ Kent,2023-11-04 16:43:27.452336,1
2306,DJ Kent,2023-11-05 14:18:19.598429,1
2307,DJ Kent,2023-11-06 10:43:30.354751,1
2308,DJ MøMø,2023-11-04 16:43:27.452336,1
2309,DJ MøMø,2023-11-05 14:18:19.598429,1
2310,DJ MøMø,2023-11-06 10:43:30.354751,1
2311,DJ Oku Luukkainen,2023-11-04 16:43:27.452336,1
2312,DJ Oku Luukkainen,2023-11-05 14:18:19.598429,1
2313,DJ Oku Luukkainen,2023-11-06 10:43:30.354751,1
2314,DJ RENDY TEAM,2023-11-04 16:43:27.452336,1
2315,DJ RENDY TEAM,2023-11-05 14:18:19.598429,1
2316,DJ RENDY TEAM,2023-11-06 10:43:30.354751,1
2317,DJ Rizki YETE,2023-11-04 16:43:27.452336,1
2318,DJ Rizki YETE,2023-11-05 14:18:19.598429,1
2319,DJ Rizki YETE,2023-11-06 10:43:30.354751,1
2320,DJ Smallz 732,2023-11-04 16:43:27.452336,1
2321,DJ Smallz 732,2023-11-05 14:18:19.598429,1
2322,DJ Smallz 732,2023-11-06 10:43:30.354751,1
2323,DJ Stokie,2023-11-04 16:43:27.452336,1
2324,DJ Stokie,2023-11-05 14:18:19.598429,1
2325,DJ Stokie,2023-11-06 10:43:30.354751,1
2326,DJ TEGO TYPU,2023-11-04 16:43:27.452336,1
2327,DJ TEGO TYPU,2023-11-05 14:18:19.598429,1
2328,DJ TEGO TYPU,2023-11-06 10:43:30.354751,1
2329,DJ Tshegu,2023-11-04 16:43:27.452336,1
2330,DJ Tshegu,2023-11-05 14:18:19.598429,1
2331,DJ Tshegu,2023-11-06 10:43:30.354751,1
2332,DJ XieCie,2023-11-04 16:43:27.452336,1
2333,DJ XieCie,2023-11-05 14:18:19.598429,1
2334,DJ XieCie,2023-11-06 10:43:30.354751,1
2335,DOROFEEVA,2023-11-04 16:43:27.452336,1
2336,DOROFEEVA,2023-11-05 14:18:19.598429,1
2337,DOROFEEVA,2023-11-06 10:43:30.354751,1
2338,DYSTINCT,2023-11-05 14:18:19.598429,1
2339,DYSTINCT,2023-11-06 10:43:30.354751,1
2340,Da LAB,2023-11-04 16:43:27.452336,1
2341,Da LAB,2023-11-05 14:18:19.598429,1
2342,Da LAB,2023-11-06 10:43:30.354751,1
2343,Dafina Zeqiri,2023-11-04 16:43:27.452336,1
2344,Dafina Zeqiri,2023-11-05 14:18:19.598429,1
2345,Dafina Zeqiri,2023-11-06 10:43:30.354751,1
2346,Dafliky,2023-11-04 16:43:27.452336,1
2347,Dafliky,2023-11-05 14:18:19.598429,1
2348,Dafliky,2023-11-06 10:43:30.354751,1
2349,Daichi Yamamoto,2023-11-04 16:43:27.452336,1
2350,Daichi Yamamoto,2023-11-05 14:18:19.598429,1
2351,Daichi Yamamoto,2023-11-06 10:43:30.354751,1
2352,Damas Gratis,2023-11-04 16:43:27.452336,1
2353,Damas Gratis,2023-11-05 14:18:19.598429,1
2354,Dami Drizzy,2023-11-04 16:43:27.452336,1
2355,Dami Drizzy,2023-11-05 14:18:19.598429,1
2356,Dami Drizzy,2023-11-06 10:43:30.354751,1
2357,Danger Man,2023-11-04 16:43:27.452336,1
2358,Danger Man,2023-11-05 14:18:19.598429,1
2359,Danger Man,2023-11-06 10:43:30.354751,1
2360,Dani M,2023-11-04 16:43:27.452336,1
2361,Dani Mocanu,2023-11-05 14:18:19.598429,1
2362,Dani Mocanu,2023-11-06 10:43:30.354751,1
2363,Daniel Caesar,2023-11-04 16:43:27.452336,1
2364,Daniel Caesar,2023-11-05 14:18:19.598429,1
2365,Daniel Caesar,2023-11-06 10:43:30.354751,1
2366,Daniil,2023-11-04 16:43:27.452336,1
2367,Daniil,2023-11-05 14:18:19.598429,1
2368,Daniil,2023-11-06 10:43:30.354751,1
2369,Danny Ocean,2023-11-04 16:43:27.452336,1
2370,Danny Ocean,2023-11-05 14:18:19.598429,1
